customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
7797-ejmdp,no,female,0,no,no,8,yes,no,dsl,yes,no,no,yes,no,yes,month-to-month,no,bank transfer (automatic),66.05,574.5
7798-jvxym,no,female,0,no,no,14,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,69.65,921.4
7799-dsews,no,male,0,no,no,18,yes,no,dsl,yes,no,yes,yes,yes,no,month-to-month,yes,electronic check,68.35,1299.8
7799-lgrdp,no,female,0,no,no,43,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.7,1188.2
7801-cednv,no,male,0,yes,no,27,yes,no,dsl,yes,no,no,no,no,no,one year,no,credit card (automatic),48.7,1421.75
7801-kicao,no,female,0,no,no,18,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.15,1345.75
7802-efkny,yes,male,0,yes,no,5,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.95,100.4
7803-xoccz,no,female,0,yes,yes,52,yes,no,fiber optic,yes,no,yes,yes,no,no,month-to-month,yes,bank transfer (automatic),84.05,4326.8
7808-dvwep,no,male,0,yes,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.0,49.65
7808-nbwyw,,female,1,yes,no,3,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.4,224.05
7811-jivpf,no,female,0,no,no,23,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),49.7,1081.25
7812-fzhpe,yes,female,0,yes,yes,17,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,24.1,409.9
7813-tkcvo,no,female,0,yes,no,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.35,393.15
7813-zggaw,no,male,1,no,no,31,yes,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,yes,bank transfer (automatic),96.6,2877.95
7814-leeve,no,female,0,yes,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),20.3,20.3
7815-pdthl,no,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.2,684.4
7816-vghto,no,female,0,yes,yes,6,no,no phone service,dsl,no,yes,yes,yes,no,no,two year,no,mailed check,40.55,217.5
7817-boqpw,yes,female,0,no,no,2,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.55,166.3
7817-omjna,no,male,0,no,no,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.4,275.7
7820-zygny,no,male,0,no,no,63,yes,yes,fiber optic,no,yes,no,no,no,yes,one year,no,credit card (automatic),90.45,5825.5
7821-dprqe,no,male,0,yes,no,68,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,yes,electronic check,107.7,7320.9
7823-jsoag,no,male,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,74.5,217.45
7824-pansq,no,male,0,no,no,58,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),80.65,4807.35
7825-ecjrf,yes,female,0,no,no,19,yes,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,106.6,1934.45
7825-gkxmw,yes,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.8,45.8
7826-vvkwt,no,female,1,yes,yes,24,yes,no,fiber optic,no,no,yes,no,yes,yes,two year,yes,electronic check,96.55,2263.45
7831-qgoxh,yes,female,0,no,no,18,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.2,1553.9
7833-pkihd,no,male,0,yes,yes,51,yes,no,dsl,yes,no,no,yes,yes,yes,one year,yes,bank transfer (automatic),76.4,3966.3
7838-lazfo,no,male,0,yes,no,45,yes,no,dsl,yes,yes,yes,no,yes,yes,one year,no,bank transfer (automatic),78.8,3597.5
7839-nuiaa,no,female,0,yes,yes,61,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,59.8,3641.5
7839-qrkxn,yes,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.2,20.2
7841-fcrqd,no,female,0,yes,no,33,yes,no,dsl,no,yes,no,yes,no,no,one year,yes,credit card (automatic),53.75,1857.3
7841-tzdmq,yes,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),46.0,84.5
7845-urhjn,yes,female,0,yes,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.15,156.25
7846-axwom,,female,0,yes,yes,69,no,no phone service,dsl,yes,no,yes,no,no,yes,two year,yes,credit card (automatic),43.95,2960.1
7850-thjmu,no,female,0,yes,yes,26,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.65,494.9
7850-vwjuu,no,female,0,no,no,23,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),75.0,1778.5
7851-flggq,yes,male,0,no,no,1,no,no phone service,dsl,no,yes,no,yes,no,yes,month-to-month,yes,mailed check,44.65,44.65
7851-wzeky,yes,female,0,no,no,2,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.15,196.9
7852-lecyp,no,male,1,yes,no,13,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,no,credit card (automatic),93.8,1261
7853-gvudz,yes,female,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),20.15,20.15
7853-oetyl,no,female,0,yes,no,4,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,29.05,129.6
7853-wnzsy,no,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),19.75,19.75
7854-edssa,yes,male,0,no,no,22,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,59.0,1254.7
7854-ektjl,yes,female,0,no,yes,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,19.6,35.85
7854-foksf,yes,male,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,no,electronic check,35.9,35.9
7855-diwpo,no,female,0,no,no,21,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,68.65,1493.2
7856-ganil,no,male,1,yes,no,45,yes,yes,fiber optic,no,yes,yes,yes,yes,no,one year,yes,bank transfer (automatic),98.7,4525.8
7858-gtzsp,no,female,0,no,no,12,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,86.55,1066.9
7860-ksugx,no,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,no,no,no,two year,no,credit card (automatic),64.45,4720
7860-uxcrm,no,male,0,yes,yes,63,yes,no,dsl,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),74.5,4674.55
7861-uvuft,yes,female,0,yes,no,15,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,84.3,1308.4
7868-bgsza,no,male,0,yes,no,43,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,electronic check,80.2,3581.6
7868-tmwmz,no,female,1,yes,no,60,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),110.0,6668.35
7869-zydst,no,male,0,yes,no,31,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),59.05,1882.8
7872-baazr,no,female,0,yes,yes,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.55,1007.9
7872-rddlz,no,female,1,no,no,67,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,54.9,3725.5
7873-cvmaw,no,male,0,no,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),88.55,6362.35
7874-ecpqj,no,female,0,no,yes,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),20.05,85.5
7876-aehig,no,female,0,no,yes,51,no,no phone service,dsl,yes,no,yes,yes,yes,yes,one year,no,bank transfer (automatic),60.15,3077
7876-beutg,no,female,0,no,no,15,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,48.8,720.1
7876-dnyap,no,female,0,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.8,1436.95
7878-jgdkk,no,male,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.55,220.75
7878-rtczg,no,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.9,19.9
7879-cgsfv,no,male,0,no,no,55,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,yes,mailed check,100.9,5552.05
7880-xsojx,no,male,0,no,no,4,no,no phone service,dsl,yes,yes,no,yes,no,no,month-to-month,no,mailed check,42.4,146.4
7881-evuad,yes,female,0,no,no,2,no,no phone service,dsl,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,42.6,72.4
7881-inrlc,yes,male,0,no,no,45,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),100.85,4740
7883-rojoc,no,female,0,yes,no,19,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.9,839.65
7890-vyywg,yes,male,1,yes,no,3,no,no phone service,dsl,no,no,no,no,yes,no,month-to-month,yes,mailed check,36.45,93.7
7892-pookp,yes,female,0,yes,no,28,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,104.8,3046.05
7892-qvykw,no,female,0,yes,yes,23,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,85.6,1868.4
7893-ixhrq,yes,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,20.55,20.55
7895-vonwt,no,female,0,no,no,25,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,48.25,1293.8
7898-pdwqe,no,male,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),80.4,5727.15
7901-hxjva,no,male,0,no,no,14,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,76.45,1117.55
7901-iidqv,no,male,0,no,no,24,yes,yes,dsl,no,no,no,yes,no,no,one year,no,bank transfer (automatic),54.6,1242.25
7901-tbkjx,no,male,1,no,no,56,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.05,5594
7903-cmpey,yes,male,1,yes,no,1,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,80.3,80.3
7905-njmxs,no,male,1,yes,no,7,yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,no,electronic check,64.2,475
7905-tvxta,no,female,0,no,no,5,yes,no,dsl,yes,no,no,yes,yes,no,month-to-month,yes,electronic check,64.35,352.65
7908-qcbca,yes,female,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.4,69.4
7909-fioiy,no,female,0,yes,yes,19,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.85,434.8
7912-syrqt,yes,female,0,no,no,7,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),75.1,552.95
7916-vccpb,no,female,0,yes,yes,16,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),73.25,1195.75
7919-zodzz,no,female,0,yes,yes,10,yes,no,dsl,no,yes,yes,no,no,yes,one year,yes,mailed check,65.9,660.05
7921-bepci,no,female,0,no,no,72,yes,yes,dsl,yes,yes,no,no,no,no,two year,no,bank transfer (automatic),59.75,4265
7921-lmdfq,no,male,1,no,no,51,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),94.0,4905.75
7923-iyjwy,no,male,1,no,no,67,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),116.1,7839.85
7924-gjzfi,no,female,1,yes,no,25,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.3,1813.1
7925-pnrgi,no,female,0,yes,yes,45,yes,yes,dsl,yes,yes,yes,yes,yes,no,month-to-month,no,mailed check,81.3,3541.1
7926-ijoou,no,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.3,19.3
7927-auxbz,yes,female,0,no,no,30,yes,no,fiber optic,no,no,no,yes,yes,no,month-to-month,no,electronic check,85.15,2555.9
7928-vjyab,no,male,0,yes,yes,11,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,90.6,1020.2
7929-dmbcv,no,female,0,yes,no,20,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,mailed check,81.0,1683.7
7929-skfgk,no,male,0,yes,no,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),114.3,8244.3
7931-pxhfc,yes,male,0,no,no,38,yes,no,dsl,no,no,yes,yes,no,yes,one year,yes,mailed check,62.3,2354.8
7932-wptds,yes,female,1,yes,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.8,24.8
7938-ouhio,yes,male,0,no,no,3,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,98.7,293.65
7940-uqqug,no,female,0,yes,yes,64,yes,yes,fiber optic,yes,no,no,yes,yes,yes,one year,yes,bank transfer (automatic),104.4,6721.6
7941-rcjow,no,male,0,no,no,65,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),19.55,1218.65
7943-rqchr,yes,female,0,no,no,9,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.75,889.9
7945-hlkea,no,female,0,no,no,60,yes,yes,dsl,yes,no,yes,yes,no,no,one year,no,electronic check,64.75,4039.5
7945-prbvf,no,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),21.45,705.45
7950-xwovn,no,male,0,no,no,11,no,no phone service,dsl,no,yes,yes,no,no,no,month-to-month,no,mailed check,34.7,383.55
7951-qkzpl,yes,female,0,yes,yes,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,24.5,740.3
7951-vrdvk,no,female,0,no,no,36,yes,no,dsl,yes,yes,yes,yes,yes,yes,one year,no,bank transfer (automatic),85.85,3003.55
7952-oboyl,no,male,0,no,no,3,yes,no,fiber optic,no,no,yes,yes,yes,no,month-to-month,yes,mailed check,89.85,244.45
7954-mlbun,no,male,0,no,no,31,yes,no,fiber optic,no,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),99.45,3109.9
7956-xqwgu,no,male,0,no,no,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),19.4,460.25
7957-ryhqd,yes,female,1,no,no,40,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),79.2,3233.85
7963-gqrmy,yes,female,0,yes,yes,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.3,134.5
7963-shndt,no,female,0,no,no,52,no,no phone service,dsl,yes,yes,no,yes,no,no,two year,no,mailed check,39.1,1982.1
7964-vexdg,no,male,0,no,yes,21,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,no,electronic check,80.35,1747.2
7964-yesjc,no,female,0,yes,no,24,yes,yes,dsl,yes,yes,yes,no,no,no,month-to-month,no,mailed check,66.3,1559.45
7964-zrkkg,no,male,0,yes,no,67,yes,yes,fiber optic,no,yes,no,no,yes,no,one year,yes,bank transfer (automatic),88.4,5798.3
7966-yotqw,no,male,0,no,no,10,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),54.5,568.2
7967-hycde,no,male,0,no,no,8,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),70.7,553.4
7968-bcbqb,,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),74.4,215.8
7968-quxns,no,male,0,no,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,18.95,110.15
7969-aulmz,yes,female,0,no,no,21,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,97.35,2119.5
7969-ffowg,no,male,0,yes,yes,65,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.9,1292.6
7971-hlvxi,no,male,0,yes,yes,72,yes,yes,fiber optic,no,no,no,no,no,yes,two year,yes,credit card (automatic),84.5,6130.85
7973-dzrkh,no,female,0,no,yes,66,yes,yes,fiber optic,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),90.95,5930.05
7975-jmznt,no,male,0,yes,no,66,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),91.7,6075.9
7975-tzmlr,no,male,0,no,no,47,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,103.1,4889.3
7976-cicys,no,male,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),20.7,83.75
7977-hxjku,no,male,0,no,yes,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,397
7978-dkuqh,no,female,0,yes,no,25,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,74.6,1797.75
7979-corpm,yes,male,0,no,no,24,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),90.55,2282.55
7979-yhufg,,male,0,no,no,8,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.1,551.35
7980-mhflq,no,female,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.9,1859.2
7982-vcelr,no,female,0,no,no,36,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),94.8,3565.65
